"34","01","foissiat","FOISSIAT","foissiat","Foissiat","F230","FST","01340","163","01163","2","21","6","1912","1562","1900","47","40.36","5.18333","46.3667","3153","51523","+51029","462213","186","228"
"35","01","treffort-cuisiat","TREFFORT-CUISIAT","treffort cuisiat","Treffort-Cuisiat","T616323","TRFRTKXT","01370","426","01426","2","33","5","2204","1908","2100","55","39.41","5.36834","46.2714","3369","51413","+52206","461617","221","681"
"36","01","izieu","IZIEU","izieu","Izieu","I200","IS","01300","193","01193","1","04","6","201","178","200","26","7.67","5.63333","45.65","3674","50727","+53837","453917","211","758"
"37","01","saint-etienne-du-bois-01","SAINT-ETIENNE-DU-BOIS","saint etienne du bois","Saint-Étienne-du-Bois","S535312","SNTTNTBS","01370","350","01350","2","33","6","2441","2045","2400","86","28.38","5.28333","46.2833","3285","51431","+51736","461717","213","259"
"38","01","hauteville-lompnes","HAUTEVILLE-LOMPNES","hauteville lompnes","Hauteville-Lompnes","H3145152","HTFLLMPNS","01110","185","01185","1","15","5","4044","3653","4200","80","50.34","5.6","45.9667","3625","51088","+53558","455844","455","1240"
"39","01","saint-trivier-sur-moignans","SAINT-TRIVIER-SUR-MOIGNANS","saint trivier sur moignans","Saint-Trivier-sur-Moignans","S53616265252","SNTTRFRSRMKNNS","01990","389","01389","2","30","5","1877","1537","1900","44","41.99","4.9","46.0667","2846","51193","+45354","460424","230","289"
"40","01","peyriat","PEYRIAT","peyriat","Peyriat","P630","PRT","01430","293","01293","4","16","6","171","157","200","28","5.96","5.51667","46.15","3526","51282","+53037","460915","558","825"
"41","01","evosges","EVOSGES","evosges","Évosges","E120","EFSJS","01230","155","01155","1","28","6","140","109","100","11","12.08","5.5","45.9583","3513","51068","+52953","455739","560","1001"
"42","01","poncin","PONCIN","poncin","Poncin","P525","PNSN","01450","303","01303","4","24","5","1644","1371","1600","83","19.77","5.4","46.0833","3411","51206","+52424","460506","240","540"
"43","01","crans-01","CRANS","crans","Crans","C652","KRNS","01320","129","01129","2","08","6","269","258","300","20","13.23","5.21667","45.9667","3171","51072","+51126","455754","249","322"
"44","01","montreal-la-cluse","MONTREAL-LA-CLUSE","montreal la cluse","Montréal-la-Cluse","M364242","MNTRLLKLS","01460","265","01265","4","22","6","3457","3699","3500","269","12.83","5.57084","46.1867","3593","51319","+53415","461112","473","960"
"45","01","cleyzieu","CLEYZIEU","cleyzieu","Cleyzieu","C420","KLS","01230","107","01107","1","28","6","135","116","100","17","7.82","5.43333","45.9","3438","51009","+52550","455428","440","927"
"46","01","lompnieu","LOMPNIEU","lompnieu","Lompnieu","L515","LMPN","01260","221","01221","1","09","6","122","103","100","10","11.35","5.65","45.9667","3693","51069","+53939","455742","524","1241"
"47","01","villereversure","VILLEREVERSURE","villereversure","Villereversure","V461626","FLRFRSR","01250","447","01447","2","07","6","1208","1102","1200","69","17.45","5.38333","46.1833","3400","51324","+52346","461131","279","480"
"48","01","saint-martin-du-mont-01","SAINT-MARTIN-DU-MONT","saint martin du mont","Saint-Martin-du-Mont","S535635353","SNTMRTNTMNT","01160","374","01374","2","25","6","1651","1304","1600","58","28.09","5.33333","46.1","3324","51224","+51942","460606","246","556"
"49","01","saint-genis-pouilly","SAINT-GENIS-POUILLY","saint genis pouilly","Saint-Genis-Pouilly","S5325214","SNTJNSPL","01630","354","01354","3","13","6","8914","6382","8400","912","9.77","6.01667","46.25","4094","51382","+60117","461436","419","502"
"50","01","bolozon","BOLOZON","bolozon","Bolozon","B425","BLSN","01450","051","01051","4","16","6","94","94","100","19","4.92","5.48333","46.2","3486","51325","+52828","461134","261","673"
"51","01","confrancon","CONFRANCON","confrancon","Confrançon","C516525","KNFRNKN","01310","115","01115","2","21","6","1157","862","1100","63","18.17","5.06667","46.2667","3032","51408","+50355","461602","192","224"
"52","01","lochieu","LOCHIEU","lochieu","Lochieu","L200","LX","01260","218","01218","1","09","6","91","73","100","12","7.07","5.71667","45.9333","3768","51034","+54340","455550","479","1426"
"53","01","chanoz-chatenay","CHANOZ-CHATENAY","chanoz chatenay","Chanoz-Châtenay","C5235","XNSXTN","01400","084","01084","2","10","6","706","492","700","52","13.42","5.03333","46.1833","2993","51316","+50148","461103","194","268"
"54","01","villebois","VILLEBOIS","villebois","Villebois","V412","FLBS","01150","444","01444","1","17","6","1153","953","1100","79","14.46","5.43333","45.85","3443","50942","+52606","455052","195","960"
"55","01","ceignes","CEIGNES","ceignes","Ceignes","C520","SKNS","01430","067","01067","4","16","6","265","229","300","26","10.01","5.5","46.1167","3514","51245","+52957","460713","580","862"
"56","01","saint-didier-sur-chalaronne","SAINT-DIDIER-SUR-CHALARONNE","saint didier sur chalaronne","Saint-Didier-sur-Chalaronne","S536262465","SNTTTRSRXLRN","01140","348","01348","2","32","6","2776","2263","2700","111","24.98","4.81667","46.1667","2757","51308","+44904","461039","167","223"
"57","01","revonnas","REVONNAS","revonnas","Revonnas","R152","RFNS","01250","321","01321","2","07","6","788","493","700","101","7.75","5.33333","46.1667","3326","51291","+51949","460944","255","504"
"58","01","bourg-saint-christophe","BOURG-SAINT-CHRISTOPHE","bourg saint christophe","Bourg-Saint-Christophe","B625326231","BRKSNTXRSTF","01800","054","01054","2","19","6","1173","824","1100","130","8.98","5.16667","45.8833","3138","50990","+50938","455326","207","305"
"59","01","condeissiat","CONDEISSIAT","condeissiat","Condeissiat","C5323","KNTST","01400","113","01113","2","10","6","756","649","700","34","21.64","5.08333","46.1667","3048","51287","+50448","460930","232","268"
"60","01","pirajoux","PIRAJOUX","pirajoux","Pirajoux","P620","PRJKS","01270","296","01296","2","11","6","360","299","300","27","12.99","5.3","46.3833","3292","51524","+51757","462217","192","237"
"61","01","chalamont","CHALAMONT","chalamont","Chalamont","C453","XLMNT","01320","074","01074","2","08","5","2322","1656","2200","70","32.88","5.16667","46","3149","51107","+51016","455946","269","330"
"62","01","plantay","LE PLANTAY","le plantay","Le Plantay","L1453","LPLNT","01330","299","01299","2","08","6","540","416","500","27","19.96","5.08333","46.0167","3058","51137","+50520","460123","267","286"
"63","01","versailleux","VERSAILLEUX","versailleux","Versailleux","V6242","FRSLKS","01330","434","01434","2","08","6","332","254","300","17","18.77","5.1","45.9833","3075","51089","+50614","455849","274","303"
"64","01","montagnat","MONTAGNAT","montagnat","Montagnat","M3253","MNTKNT","01250","254","01254","2","39","6","1646","1421","1600","119","13.75","5.28333","46.1667","3275","51301","+51703","461015","229","282"
"65","01","vieu","VIEU","vieu","Vieu","V000","F","01260","442","01442","1","09","6","380","311","400","58","6.54","5.68333","45.9","3717","50990","+54054","455326","280","540"
"66","01","saint-andre-de-corcy","SAINT-ANDRE-DE-CORCY","saint andre de corcy","Saint-André-de-Corcy","S535363262","SNTNTRTKRS","01390","333","01333","2","42","6","2991","3098","3000","144","20.73","4.95","45.9167","2906","51029","+45708","455535","279","306"
"67","01","bressolles-01","BRESSOLLES","bressolles","Bressolles","B6242","BRSLS","01360","062","01062","2","20","6","709","587","700","91","7.73","5.1","45.8667","3065","50963","+50544","455201","205","292"
"68","01","peronnas","PERONNAS","peronnas","Péronnas","P652","PRNS","01960","289","01289","2","39","5","6054","5530","6100","344","17.55","5.2","46.1833","3184","51309","+51210","461043","223","277"
"69","01","colomieu","COLOMIEU","colomieu","Colomieu","C450","KLM","01300","110","01110","1","04","6","115","128","100","19","5.96","5.61667","45.7333","3650","50814","+53719","454359","319","476"
"70","01","monthieux","MONTHIEUX","monthieux","Monthieux","M320","MN0KS","01390","261","01261","2","35","6","599","579","600","55","10.75","4.93333","45.95","2893","51064","+45625","455726","281","311"
"71","01","saint-jean-sur-reyssouze","SAINT-JEAN-SUR-REYSSOUZE","saint jean sur reyssouze","Saint-Jean-sur-Reyssouze","S5325262","SNTJNSRRSS","01560","364","01364","2","29","6","744","582","700","27","27.48","5.06667","46.4","3029","51551","+50346","462346","178","218"
"72","01","garnerans","GARNERANS","garnerans","Garnerans","G65652","KRNRNS","01140","167","01167","2","32","6","656","565","600","76","8.57","4.83333","46.2","2783","51340","+45028","461221","168","215"
"73","01","montrevel-en-bresse","MONTREVEL-EN-BRESSE","montrevel en bresse","Montrevel-en-Bresse","M36145162","MNTRFLNBRS","01340","266","01266","2","21","5","2362","1995","2400","229","10.27","5.13333","46.3333","3102","51485","+50742","462012","192","220"
"74","01","conand","CONAND","conand","Conand","C530","KNNT","01230","111","01111","1","28","6","104","69","100","6","15.28","5.46667","45.8833","3483","50992","+52816","455333","351","1021"
"75","01","challes-la-montagne","CHALLES-LA-MONTAGNE","challes la montagne","Challes-la-Montagne","C4245325","XLSLMNTKN","01450","077","01077","4","24","6","179","203","200","23","7.65","5.46667","46.1333","3475","51250","+52752","460730","440","700"
"76","01","mogneneins","MOGNENEINS","mogneneins","Mogneneins","M252","MKNNNS","01140","252","01252","2","32","6","727","572","700","84","8.57","4.81667","46.1333","2750","51265","+44842","460818","168","238"
"77","01","thoissey","THOISSEY","thoissey","Thoissey","T200","0S","01140","420","01420","2","32","5","1540","1355","1500","1149","1.34","4.8","46.1667","2739","51303","+44807","461021","168","178"
"78","01","chaleins","CHALEINS","chaleins","Chaleins","C452","XLNS","01480","075","01075","2","30","6","1165","1025","1200","68","17","4.8","46.0333","2742","51145","+44817","460150","193","267"
"79","01","neuville-sur-ain","NEUVILLE-SUR-AIN","neuville sur ain","Neuville-sur-Ain","N14265","NFLSRN","01160","273","01273","2","25","6","1571","1237","1500","79","19.79","5.36667","46.0833","3373","51203","+52220","460457","242","427"
"80","01","thil-01","THIL","thil","Thil","T400","0L","01120","418","01418","2","40","6","1070","946","1100","207","5.15","5.01667","45.8167","2983","50905","+50118","454851","174","183"
"81","01","jujurieux","JUJURIEUX","jujurieux","Jujurieux","J620","JJRKS","01640","199","01199","4","24","6","2097","1696","2000","136","15.39","5.41667","46.0333","3414","51156","+52432","460224","242","633"
"82","01","oncieu","ONCIEU","oncieu","Oncieu","O520","ONS","01230","279","01279","1","28","6","91","78","100","11","7.76","5.46667","45.95","3485","51066","+52824","455733","300","807"
"83","01","lurcy","LURCY","lurcy","Lurcy","L620","LRS","01090","225","01225","2","30","6","393","256","400","81","4.81","4.76667","46.0667","2716","51181","+44652","460346","169","233"
"84","01","balan-01","BALAN","balan","Balan","B450","BLN","01360","027","01027","2","20","6","2348","1534","2400","130","18.04","5.1","45.8333","3069","50927","+50554","455003","178","233"
"85","01","ambutrix","AMBUTRIX","ambutrix","Ambutrix","A51362","AMTRKS","01500","008","01008","1","17","6","729","586","700","139","5.22","5.33333","45.9333","3335","51044","+52017","455621","237","370"
"86","01","sainte-croix-01","SAINTE-CROIX","sainte croix","Sainte-Croix","S53262","SNTKRKS","01120","342","01342","2","20","6","534","468","500","50","10.62","5.05195","45.8942","3017","50994","+50307","455339","229","294"
"87","01","blyes","BLYES","blyes","Blyes","B420","BLYS","01150","047","01047","1","17","6","886","691","900","95","9.32","5.25","45.85","3236","50941","+51458","455049","199","243"
"88","01","conzieu","CONZIEU","conzieu","Conzieu","C520","KNS","01300","117","01117","1","04","6","135","99","100","18","7.2","5.6","45.7333","3634","50807","+53626","454334","311","1020"
"89","01","nievroz","NIEVROZ","nievroz","Niévroz","N162","NFRS","01120","276","01276","2","20","6","1488","1359","1500","142","10.46","5.06667","45.8333","3030","50918","+50350","454935","175","197"
"90","01","nurieux-volognat","NURIEUX-VOLOGNAT","nurieux volognat","Nurieux-Volognat","N6214253","NRKSFLKNT","01460","267","01267","4","16","6","1058","952","1100","54","19.34","5.52667","46.1856","3544","51317","+53136","461108","448","840"
"91","01","ambleon","AMBLEON","ambleon","Ambléon","A5145","AMLN","01300","006","01006","1","04","6","116","86","100","19","5.88","5.6","45.75","3627","50833","+53605","454458","330","940"
"92","01","saint-maurice-de-gourdans","SAINT-MAURICE-DE-GOURDANS","saint maurice de gourdans","Saint-Maurice-de-Gourdans","S53562326352","SNTMRSTKRTNS","01800","378","01378","2","19","6","2498","1949","2400","98","25.39","5.2","45.8167","3176","50913","+51144","454917","182","244"
"93","01","chezery-forens","CHEZERY-FORENS","chezery forens","Chézery-Forens","C61652","XSRFRNS","01200","104","01104","3","12","6","434","367","400","9","46.57","5.88333","46.2167","3922","51357","+55159","461318","435","1692"
"94","01","sault-brenaz","SAULT-BRENAZ","sault brenaz","Sault-Brénaz","S431652","SLTBRNS","01150","396","01396","1","17","6","1043","974","1100","185","5.61","5.41667","45.85","3415","50950","+52436","455119","196","660"
"95","01","murs-et-gelignieux","MURS-ET-GELIGNIEUX","murs et gelignieux","Murs-et-Gélignieux","M62324252","MRSTJLKNKS","01300","268","01268","1","04","6","241","204","200","37","6.46","5.66667","45.6333","3695","50713","+53943","453829","210","460"
"96","01","petit-abergement","LE PETIT-ABERGEMENT","le petit abergement","Le Petit-Abergement","L1316253","LPTTBRJMNT","01260","292","01292","4","06","6","138","142","100","5","26.95","5.65","46.0333","3697","51147","+53949","460157","706","1177"
"97","01","cormoz","CORMOZ","cormoz","Cormoz","C652","KRMS","01560","124","01124","2","29","6","625","512","500","31","19.56","5.23333","46.45","3217","51610","+51356","462657","187","223"
"98","01","saint-martin-de-bavel","SAINT-MARTIN-DE-BAVEL","saint martin de bavel","Saint-Martin-de-Bavel","S535635314","SNTMRTNTBFL","01510","372","01372","1","36","6","443","333","500","52","8.5","5.68333","45.85","3712","50944","+54039","455057","249","442"
"99","01","saint-trivier-de-courtes","SAINT-TRIVIER-DE-COURTES","saint trivier de courtes","Saint-Trivier-de-Courtes","S5361632632","SNTTRFRTKRTS","01560","388","01388","2","29","5","1013","963","1000","61","16.53","5.08333","46.4667","3050","51622","+50453","462735","184","218"
"100","01","boyeux-saint-jerome","BOYEUX-SAINT-JEROME","boyeux saint jerome","Boyeux-Saint-Jérôme","B253265","BYKSSNTJRM","01640","056","01056","4","24","6","321","277","300","18","16.94","5.46667","46.0333","3467","51144","+52724","460148","329","900"
"101","01","chateau-gaillard","CHATEAU-GAILLARD","chateau gaillard","Château-Gaillard","C32463","XTKLRT","01500","089","01089","1","01","6","1818","1370","1700","113","16.06","5.3","45.9667","3297","51082","+51815","455824","222","253"
"102","01","premeyzel","PREMEYZEL","premeyzel","Prémeyzel","P6524","PRMSL","01300","310","01310","1","04","6","234","242","300","30","7.63","5.65","45.6833","3679","50760","+53853","454102","290","750"
"103","01","arandas","ARANDAS","arandas","Arandas","A6532","ARNTS","01230","013","01013","1","28","6","163","135","200","11","14.1","5.48333","45.9","3500","50995","+52911","455342","455","939"
"104","01","chatenay-01","CHATENAY","chatenay","Châtenay","C350","XTN","01320","090","01090","2","08","6","352","308","300","23","14.95","5.2","46.0333","3183","51148","+51206","460200","272","317"
"105","01","innimond","INNIMOND","innimond","Innimond","I530","INMNT","01680","190","01190","1","18","6","114","95","100","8","13.44","5.56667","45.7833","3595","50870","+53421","454658","811","1218"
"106","01","boz","BOZ","boz","Boz","B200","BS","01190","057","01057","2","26","6","496","360","500","67","7.31","4.9","46.4","2859","51563","+45434","462425","168","206"
"107","01","briord","BRIORD","briord","Briord","B630","BRRT","01470","064","01064","1","18","6","893","674","900","72","12.29","5.46667","45.7833","3470","50869","+52734","454657","200","580"
"108","01","reyrieux","REYRIEUX","reyrieux","Reyrieux","R200","RRKS","01600","322","01322","2","42","5","4093","3690","4000","260","15.7","4.81667","45.9333","2763","51038","+44924","455604","163","297"
"109","01","matafelon-granges","MATAFELON-GRANGES","matafelon granges","Matafelon-Granges","M31452652","MTFLNKRNJS","01580","240","01240","4","16","6","652","484","700","30","21.54","5.56667","46.2667","3575","51401","+53314","461540","267","783"
"110","01","drom","DROM","drom","Drom","D650","TRM","01250","150","01150","2","07","6","209","160","200","26","7.78","5.36667","46.2167","3369","51353","+52207","461303","310","505"
"111","01","chatillon-en-michaille","CHATILLON-EN-MICHAILLE","chatillon en michaille","Châtillon-en-Michaille","C34524","XTLNNMXL","01200","091","01091","4","03","6","3120","2657","3100","82","37.62","5.78333","46.1333","3848","51272","+54760","460840","373","1241"
"112","01","polliat","POLLIAT","polliat","Polliat","P430","PLT","01310","301","01301","2","43","6","2403","2019","2400","119","20.07","5.13333","46.25","3099","51388","+50733","461456","198","233"
"113","01","vesancy","VESANCY","vesancy","Vesancy","V252","FSNS","01170","436","01436","3","14","6","526","449","500","49","10.7","6.08333","46.35","4171","51498","+60527","462055","582","1490"
"114","01","massieux","MASSIEUX","massieux","Massieux","M200","MSKS","01600","238","01238","2","42","6","2428","2119","2400","783","3.1","4.83333","45.9167","2771","51010","+44949","455431","168","284"
"115","01","saint-cyr-sur-menthon","SAINT-CYR-SUR-MENTHON","saint cyr sur menthon","Saint-Cyr-sur-Menthon","S532626535","SNTSRSRMN0N","01380","343","01343","2","27","6","1636","1313","1600","96","16.93","4.98333","46.2667","2929","51417","+45823","461632","181","217"
"116","01","serrieres-sur-ain","SERRIERES-SUR-AIN","serrieres sur ain","Serrières-sur-Ain","S6265","SRRSSRN","01450","404","01404","4","16","6","119","79","100","14","8.18","5.45","46.15","3461","51281","+52704","460910","260","649"
"117","01","nivollet-montgriffon","NIVOLLET-MONTGRIFFON","nivollet montgriffon","Nivollet-Montgriffon","N143532615","NFLTMNTKRFN","01230","277","01277","1","28","6","143","91","100","17","8.24","5.43333","45.9833","3482","51115","+52815","460011","440","833"
"118","01","izernore","IZERNORE","izernore","Izernore","I2656","ISRNR","01580","192","01192","4","16","5","2278","1652","2200","109","20.86","5.55","46.2167","3575","51356","+53314","461314","377","822"
"119","01","saint-nizier-le-desert","SAINT-NIZIER-LE-DESERT","saint nizier le desert","Saint-Nizier-le-Désert","S5352643263","SNTNSRLTSRT","01320","381","01381","2","08","6","880","489","900","35","24.96","5.15","46.05","3124","51173","+50854","460321","268","323"
"120","01","guereins","GUEREINS","guereins","Guéreins","G652","KRNS","01090","183","01183","2","32","6","1308","1065","1200","290","4.51","4.78333","46.1","2715","51231","+44647","460629","169","232"
"121","01","illiat","ILLIAT","illiat","Illiat","I430","ILT","01140","188","01188","2","32","6","570","464","500","27","20.37","4.88333","46.1833","2835","51323","+45318","461125","190","257"
"122","01","trancliere","LA TRANCLIERE","la trancliere","La Tranclière","L365246","LTRNKLR","01160","425","01425","2","25","6","301","300","300","20","14.75","5.26667","46.1167","3250","51235","+51542","460640","248","302"
"123","01","saint-didier-de-formans","SAINT-DIDIER-DE-FORMANS","saint didier de formans","Saint-Didier-de-Formans","S53631652","SNTTTRTFRMNS","01600","347","01347","2","34","6","1792","1545","1800","274","6.53","4.78333","45.95","2715","51063","+44649","455723","179","258"
"124","01","merignat","MERIGNAT","merignat","Mérignat","M6253","MRKNT","01450","242","01242","4","24","6","139","114","100","43","3.17","5.43333","46.0667","3444","51188","+52612","460410","300","587"
"125","01","saint-eloi-01","SAINT-ELOI","saint eloi","Saint-Éloi","S534","SNTL","01800","349","01349","2","19","6","399","403","400","27","14.26","5.15","45.9333","3129","51037","+50908","455559","234","310"
"126","01","chapelle-du-chatelard","LA CHAPELLE-DU-CHATELARD","la chapelle du chatelard","La Chapelle-du-Châtelard","L214323463","LXPLTXTLRT","01240","085","01085","2","35","6","341","263","300","25","13.37","5.03333","46.0667","2988","51188","+50132","460408","236","285"
"127","01","saint-jean-de-niost","SAINT-JEAN-DE-NIOST","saint jean de niost","Saint-Jean-de-Niost","S53253523","SNTJNTNST","01800","361","01361","2","19","6","1421","1082","1400","100","14.19","5.21667","45.8333","3202","50933","+51307","455024","193","242"
"128","01","savigneux-01","SAVIGNEUX","savigneux","Savigneux","S1252","SFKNKS","01480","398","01398","2","30","6","1204","876","1200","81","14.75","4.85","46","2790","51112","+45052","460004","237","287"
"129","01","nattages","NATTAGES","nattages","Nattages","N320","NTJS","01300","271","01271","1","04","6","564","393","500","54","10.33","5.76667","45.7333","3808","50811","+54550","454347","220","633"
"130","01","saint-benoît-01","SAINT-BENOIT","saint benoit","Saint-Benoît","S53153","SNTBNT","01300","338","01338","1","18","6","773","582","700","35","21.65","5.58333","45.7","3613","50772","+53519","454140","201","778"
"131","01","douvres","DOUVRES","douvres","Douvres","D162","TFRS","01500","149","01149","1","01","6","962","646","900","182","5.26","5.36667","45.9833","3374","51099","+52223","455920","249","480"
"132","01","francheleins","FRANCHELEINS","francheleins","Francheleins","F652452","FRNXLNS","01090","165","01165","2","30","6","1323","994","1200","97","13.56","4.8","46.0667","2747","51193","+44831","460425","174","273"
"133","01","dortan","DORTAN","dortan","Dortan","D635","TRTN","01590","148","01148","4","23","6","1996","2188","2100","110","18.11","5.66667","46.3167","3692","51465","+53933","461908","300","758"
"134","01","saint-germain-les-paroisses","SAINT-GERMAIN-LES-PAROISSES","saint germain les paroisses","Saint-Germain-les-Paroisses","S5326542162","SNTJRMNLSPRSS","01300","358","01358","1","04","6","387","307","400","23","16.27","5.61667","45.7667","3646","50860","+53705","454625","295","1000"
"135","01","miribel-01","MIRIBEL","miribel","Miribel","M614","MRBL","01700","249","01249","2","40","5","9066","8545","9000","370","24.49","4.95306","45.8245","2907","50916","+45711","454928","168","314"
"136","01","lancrans","LANCRANS","lancrans","Lancrans","L52652","LNKRNS","01200","205","01205","3","12","6","1052","934","1000","108","9.66","5.83333","46.1333","3885","51249","+55000","460728","350","1606"
